ts_code,name,invest_type,category,return_3m,return_6m,return_1y,volatility,max_drawdown,sharpe,data_points,rank_6m,percentile_6m,rank_1y,percentile_1y,quality_score,scale_status,pass_performance,pass_quality,veto,is_core,is_watch,is_backup,fund_scale,high_quality
015667.OF,银河文体娱乐主题C,灵活配置型,混合型-平衡,-15.11,-15.21,-1.07,24.79,26.09,-0.12,455,470.0,0.8456659619450302,410.0,13.530655391120504,41.4,watch,True,False,False,False,False,True,2.3488086563908914,False
015751.OF,景顺长城品质长青C,混合型,混合型-偏股,-4.92,-8.75,-8.57,22.29,21.44,-0.47,455,4801.0,8.010732081257188,5149.0,1.49253731343284,40.8,watch,True,False,False,False,False,True,2.1819474911497676,False
014972.OF,华安沪港深外延增长C,灵活配置型,混合型-平衡,-6.89,-7.94,-1.23,17.7,18.97,-0.18,455,422.0,10.993657505285414,412.0,13.107822410147996,48.4,watch,True,False,False,False,False,True,4.724651459956662,False
015614.OF,华宝价值发现C,混合型,混合型-偏股,-7.85,-7.06,-3.87,13.12,11.72,-0.45,455,4548.0,12.85933307780759,4846.0,7.290470723306541,50.3,watch,True,False,False,False,False,True,2.297298092092813,False
014934.OF,南方浩益进取聚申3个月持有A,混合型,混合型-偏股,-2.57,-4.51,2.93,13.17,11.64,0.07,440,4016.0,23.05481027213492,2647.0,49.36854190585534,53.8,watch,True,False,False,False,False,True,4.664923297106894,False
015562.OF,长城医疗保健C,混合型,混合型-偏股,-3.07,-3.81,-4.51,22.32,27.59,-0.29,455,3831.0,26.6002299731698,4905.0,6.161500191350933,38.7,watch,True,False,False,False,False,True,2.25200738280115,False
014264.OF,鑫元长三角区域主题C,混合型,混合型-偏股,-3.47,-5.92,6.81,15.59,14.1,0.31,455,4350.0,16.653890379455728,1427.0,72.71335629544583,61.4,watch,True,False,False,False,False,True,2.625215837666275,False
014016.OF,中信建投品质优选一年持有A,混合型,混合型-偏股,-2.47,-5.94,6.54,14.09,14.39,0.32,455,4354.0,16.577232656190112,1473.0,71.83314198239572,61.2,watch,True,False,False,False,False,True,1.20252071,False
015436.OF,建信优化配置C,混合型,混合型-偏股,-0.61,-2.04,-3.61,14.72,11.05,-0.38,455,3129.0,40.05366040628593,4814.0,7.90279372368925,51.6,watch,True,False,False,False,False,True,2.362617144341697,False
014708.OF,天弘臻选健康A,混合型,混合型-偏股,-7.32,-8.57,-1.16,18.88,15.99,-0.17,454,4773.0,8.547336144116525,4523.0,13.471106008419442,50.8,watch,True,False,False,False,False,True,3.7359728343463203,False
015365.OF,中银动态策略C,混合型,混合型-偏股,-2.37,-5.11,0.21,12.37,11.73,-0.14,455,4189.0,19.7393637408969,4151.0,20.589360887868345,55.5,watch,True,False,False,False,False,True,1.320207237142201,False
015005.OF,中邮能源革新C,混合型,混合型-偏股,-3.54,-10.27,8.14,23.97,20.91,0.26,455,4971.0,4.752778842468375,1196.0,77.13356295445848,53.5,watch,True,False,False,False,False,True,1.9249466330431533,False
015187.OF,汇添富消费升级C,混合型,混合型-偏股,-7.53,-8.02,-7.36,14.32,15.13,-0.65,455,4692.0,10.099655040245302,5087.0,2.6789131266743205,45.1,watch,True,False,False,False,False,True,3.2597662481508674,False
015203.OF,汇添富全球移动互联D,灵活配置型,混合型-平衡,-1.87,-4.03,-4.51,17.36,16.09,-0.38,444,353.0,25.58139534883721,445.0,6.131078224101483,47.6,watch,True,False,False,False,False,True,3.531256333564094,False
014766.OF,中欧碳中和C,混合型,混合型-偏股,-1.26,-4.5,-1.83,23.49,20.49,-0.16,455,4011.0,23.150632426216944,4614.0,11.729812476081136,45.5,watch,True,False,False,False,False,True,2.013216649924604,False
013110.OF,华夏优势价值一年持有C,混合型,混合型-偏股,-4.95,-4.55,-2.0,10.91,12.03,-0.37,455,4020.0,22.978152548869303,4638.0,11.270570225794108,51.5,watch,True,False,False,False,False,True,4.78456709053935,False
015208.OF,信澳健康中国C,灵活配置型,混合型-平衡,-6.0,-11.29,-1.46,16.67,16.64,-0.21,455,452.0,4.651162790697672,414.0,12.684989429175475,49.8,watch,True,False,False,False,False,True,4.7929889665622545,False
013847.OF,华泰柏瑞匠心汇选A,混合型,混合型-偏股,-1.62,-4.78,3.99,11.82,11.86,0.17,455,4073.0,21.962437715599847,2225.0,57.44355147340222,57.3,watch,True,False,False,False,False,True,1.2611043364268955,False
013994.OF,中欧光熠一年持有C,混合型,混合型-偏股,-2.47,-2.79,-0.82,13.06,14.38,-0.22,455,3457.0,33.767727098505176,4457.0,14.734022196708764,51.7,watch,True,False,False,False,False,True,3.498142672936829,False
015010.OF,嘉合锦鑫A,混合型,混合型-偏股,-1.92,-10.7,8.82,22.89,20.36,0.3,455,5014.0,3.928708317362972,1071.0,79.52544967470341,55.9,watch,True,False,False,False,False,True,4.233779498022937,False
015119.OF,汇添富沪港深大盘价值D,混合型,混合型-偏股,-8.05,-10.1,-3.96,20.54,23.33,-0.29,455,4954.0,5.078574166347261,4858.0,7.060849598163033,42.9,watch,True,False,False,False,False,True,3.8049678293356415,False
014989.OF,国泰新经济C,灵活配置型,混合型-平衡,-3.04,-10.56,-4.06,25.3,20.5,-0.24,455,448.0,5.496828752642702,441.0,6.976744186046513,43.1,watch,True,False,False,False,False,True,3.154201100296872,False
015122.OF,汇添富医疗服务D,灵活配置型,混合型-平衡,-5.89,-6.88,-8.95,22.92,27.72,-0.48,455,407.0,14.164904862579286,469.0,1.0570824524312905,35.6,watch,True,False,False,False,False,True,1.3083880377798118,False
014872.OF,嘉实品质蓝筹一年持有A,混合型,混合型-偏股,-6.12,-8.88,1.12,15.44,14.63,-0.06,455,4812.0,7.799923342276738,3605.0,31.037122081898204,56.0,watch,True,False,False,False,False,True,113.06658849519395,False
014840.OF,招商裕华,混合型,混合型-偏股,-2.51,-5.79,0.44,17.09,16.94,-0.09,455,4329.0,17.05634342660023,4046.0,22.598545732874086,52.4,watch,True,False,False,False,False,True,1.3984502356339321,False
013871.OF,招商能源转型A,混合型,混合型-偏股,-2.77,-4.65,0.87,21.95,24.03,-0.05,455,4045.0,22.499041778459183,3760.0,28.071182548794493,47.4,watch,True,False,False,False,False,True,1.849549787653826,False
014727.OF,易方达成长动力A,混合型,混合型-偏股,0.55,-1.3,-1.94,20.78,15.88,-0.19,455,2748.0,47.355308547336136,4630.0,11.423650975889776,50.0,watch,True,False,False,False,False,True,2.9583994702687666,False
014651.OF,大成专精特新A,混合型,混合型-偏股,-3.77,-12.29,4.71,20.37,15.21,0.13,455,5093.0,2.414718282867001,1972.0,62.28473019517795,54.4,watch,True,False,False,False,False,True,4.198287005053194,False
013937.OF,广发睿升C,混合型,混合型-偏股,-0.85,-5.1,-2.24,16.87,16.17,-0.25,455,4187.0,19.777692602529704,4667.0,10.715652506697282,49.5,watch,True,False,False,False,False,True,3.1724606335810726,False
014933.OF,南方医药保健C,灵活配置型,混合型-平衡,-4.98,-6.14,-5.06,18.3,23.35,-0.39,455,398.0,16.067653276955607,453.0,4.439746300211411,41.8,watch,True,False,False,False,False,True,2.3862215695116142,False
014235.OF,淳厚时代优选A,混合型,混合型-偏股,-4.06,-5.73,-0.58,14.78,14.14,-0.17,455,4313.0,17.362974319662705,4404.0,15.748182166092615,52.6,watch,True,False,False,False,False,True,1.0766362873078823,False
014404.OF,中欧多元价值三年持有A,混合型,混合型-偏股,-4.85,-3.11,-4.3,12.49,12.17,-0.5,455,3599.0,31.046377922575697,4884.0,6.56333716035209,49.4,watch,True,False,False,False,False,True,3.8194045397355993,False
013349.OF,创金合信大健康C,混合型,混合型-偏股,-4.82,-8.02,-6.99,22.97,29.81,-0.39,455,4693.0,10.080490609428905,5070.0,3.0042097206276264,35.2,watch,True,False,False,False,False,True,2.0526507406144954,False
014929.OF,民生加银创新成长C,混合型,混合型-偏股,-6.94,-9.82,-1.17,18.08,17.07,-0.18,455,4928.0,5.5768493675737885,4527.0,13.394565633371602,49.9,watch,True,False,False,False,False,True,1.949160119981045,False
014377.OF,东吴新能源汽车C,股票型,主动股票型,-2.03,-9.73,-5.07,21.24,21.2,-0.33,455,522.0,9.861591695501726,516.0,10.899653979238757,44.3,watch,True,False,False,False,False,True,1.7906047977190749,False
014472.OF,景顺长城远见成长A,混合型,混合型-偏股,-2.24,-6.53,-2.17,21.3,23.19,-0.2,455,4451.0,14.718282866998855,4662.0,10.81132797550708,44.1,watch,True,False,False,False,False,True,1.4995290326426107,False
014261.OF,摩根沃享远见一年持有A,混合型,混合型-偏股,-0.25,-4.39,-6.97,22.49,21.4,-0.4,455,3983.0,23.68723648907628,5068.0,3.042479908151552,41.7,watch,True,False,False,False,False,True,1.659804627756547,False
014200.OF,建信沃信一年持有C,混合型,混合型-偏股,-2.63,-5.09,-5.51,19.38,19.68,-0.39,455,4183.0,19.854350325795323,4969.0,4.936854190585538,44.6,watch,True,False,False,False,False,True,4.528837569893971,False
014211.OF,国投瑞银竞争优势C,混合型,混合型-偏股,-2.66,-5.09,2.9,14.51,13.27,0.06,455,4184.0,19.835185894978924,2663.0,49.06238040566399,52.2,watch,True,False,False,False,False,True,3.2852887893075113,False
014113.OF,上银未来生活C,灵活配置型,混合型-平衡,-7.63,-11.34,-3.15,19.09,18.11,-0.27,455,454.0,4.228329809725162,437.0,7.822410147991543,47.4,watch,True,False,False,False,False,True,4.798008957830685,False
014300.OF,宏利先进制造C,股票型,主动股票型,-2.28,-10.9,1.84,23.53,18.06,-0.01,455,547.0,5.536332179930792,394.0,32.00692041522492,52.4,watch,True,False,False,False,False,True,2.389248669249109,False
014640.OF,兴全合衡三年持有C,混合型,混合型-偏股,-4.87,-6.82,0.57,13.26,13.29,-0.11,455,4502.0,13.740896895362209,3967.0,24.110218140068884,55.3,watch,True,False,False,False,False,True,4.133788674186562,False
014299.OF,宏利先进制造A,股票型,主动股票型,-2.26,-10.87,1.9,23.54,18.04,0.0,455,544.0,6.055363321799312,391.0,32.52595155709342,42.6,watch,True,False,False,False,False,True,3.830364292835155,False
014074.OF,嘉实内需精选A,混合型,混合型-偏股,-7.6,-6.88,-7.71,14.31,22.72,-0.68,455,4508.0,13.625910310463784,5103.0,2.372751626482972,39.0,watch,True,False,False,False,False,True,3.34887262,False
013009.OF,万家港股通精选A,混合型,混合型-偏股,-8.14,-9.04,-2.77,16.74,14.84,-0.28,455,4833.0,7.397470295132235,4745.0,9.22311519326444,50.0,watch,True,False,False,False,False,True,4.422968846683229,False
014505.OF,中银收益C,混合型,混合型-偏股,-0.97,-12.13,-5.42,17.67,15.53,-0.42,455,5086.0,2.548869298581835,4961.0,5.089934940681207,47.4,watch,True,False,False,False,False,True,2.3909178176838117,False
013073.OF,泰信医疗服务C,混合型,混合型-偏股,-5.62,-8.58,-9.31,25.22,36.39,-0.45,455,4774.0,8.528171713300114,5164.0,1.2055109070034489,31.5,watch,True,False,False,False,False,True,1.1923149541196032,False
013072.OF,泰信医疗服务A,混合型,混合型-偏股,-5.59,-8.53,-9.22,25.22,36.22,-0.44,455,4766.0,8.681487159831358,5163.0,1.224646000765406,31.6,watch,True,False,False,False,False,True,4.246453213908558,False
013611.OF,工银民瑞一年持有A,混合型,混合型-偏股,-1.85,-2.12,-1.1,2.61,2.75,-1.19,455,3161.0,39.44039862016098,4510.0,13.71986222732492,43.4,watch,True,False,False,False,False,True,112.08242853483038,False
014581.OF,东吴阿尔法C,灵活配置型,混合型-平衡,0.97,0.05,-0.68,29.08,30.7,-0.09,455,177.0,62.7906976744186,405.0,14.587737843551796,36.6,watch,True,False,False,False,False,True,2.906567171531582,False
013550.OF,汇添富品牌价值一年持有A,混合型,混合型-偏股,-8.34,-8.52,-6.56,13.89,17.36,-0.62,455,4765.0,8.700651590647757,5050.0,3.386911595866815,43.8,watch,True,False,False,False,False,True,1.56427797,False
013956.OF,华商医药消费精选A,混合型,混合型-偏股,-7.18,-8.49,-3.96,20.87,22.63,-0.29,454,4761.0,8.777309313913372,4857.0,7.07998469192499,43.3,watch,True,False,False,False,False,True,3.644715641722745,False
013867.OF,汇安优势企业精选A,混合型,混合型-偏股,-2.21,-6.91,4.7,17.34,16.02,0.16,455,4514.0,13.510923725565348,1974.0,62.24646000765404,54.5,watch,True,False,False,False,False,True,4.155367240871074,False
013852.OF,中信建投低碳成长C,混合型,混合型-偏股,-2.09,-7.9,5.8,22.39,18.52,0.17,455,4673.0,10.463779225756998,1641.0,68.61844623038652,52.7,watch,True,False,False,False,False,True,4.956851558186675,False
014346.OF,银华消费主题C,混合型,混合型-偏股,-8.07,-6.44,-7.84,12.56,21.39,-0.78,455,4438.0,14.967420467612111,5109.0,2.2579410639112174,39.0,watch,True,False,False,False,False,True,108.27266154830536,False
014243.OF,富国新材料新能源C,混合型,混合型-偏股,-8.15,-13.66,3.22,26.14,28.74,0.05,455,5137.0,1.5714833269451889,2517.0,51.85610409491006,37.2,watch,True,False,False,False,False,True,4.78189425,False
013386.OF,信澳优势价值C,混合型,混合型-偏股,1.61,-11.81,5.76,20.53,18.18,0.18,455,5075.0,2.7596780375622854,1652.0,68.40796019900498,54.0,watch,True,False,False,False,False,True,1.9080374180820059,False
013941.OF,东吴医疗服务C,股票型,主动股票型,-4.04,-7.14,-3.83,27.49,30.34,-0.21,455,447.0,22.83737024221453,502.0,13.321799307958482,36.1,watch,True,False,False,False,False,True,1.7505743779615728,False
013940.OF,东吴医疗服务A,股票型,主动股票型,-4.02,-7.11,-3.79,27.49,30.23,-0.21,455,446.0,23.010380622837367,500.0,13.66782006920415,36.1,watch,True,False,False,False,False,True,161.72775758511878,False
014042.OF,银华心诚C,灵活配置型,混合型-平衡,-8.11,-9.79,-7.82,12.61,16.21,-0.78,455,443.0,6.553911205073993,464.0,2.114164904862581,42.9,watch,True,False,False,False,False,True,3.4344980586551306,False
014282.OF,中信保诚成长动力C,混合型,混合型-偏股,1.69,-4.12,1.71,27.71,18.81,-0.01,455,3926.0,24.779609045611352,3237.0,38.07883658629927,50.6,watch,True,False,False,False,False,True,3.8374910693186575,False
014280.OF,汇添富北交所创新精选两年定开C,混合型,混合型-偏股,-10.19,-10.8,2.5,26.32,21.51,0.02,455,5024.0,3.737064009198932,2841.0,45.65633371603521,41.0,watch,True,False,False,False,False,True,3.7008436186345492,False
014277.OF,万家北交所慧选两年定开A,混合型,混合型-偏股,3.87,5.18,-18.61,46.91,31.14,-0.44,121,249.0,95.24722115753164,5225.0,0.0382701875239144,26.9,watch,True,False,False,False,False,True,2.1506146450574404,False
