ts_code,name,invest_type,category,return_3m,return_6m,return_1y,volatility,max_drawdown,sharpe,data_points,rank_6m,percentile_6m,rank_1y,percentile_1y,quality_score,scale_status,pass_performance,pass_quality,veto,is_core,is_watch,is_backup,fund_scale,high_quality
015157.OF,申万菱信行业轮动C,股票型,主动股票型,4.17,5.94,28.13,18.81,11.37,1.39,455,20.0,96.7128027681661,5.0,99.30795847750863,92.8,preferred,False,True,False,False,True,False,12.244487439789337,True
015245.OF,南华丰汇A,混合型,混合型-偏股,-0.22,-2.43,9.8,12.1,9.11,0.64,455,3305.0,36.68072058259869,915.0,82.51052430156908,75.6,preferred,False,True,False,False,True,False,16.31746889065681,False
013341.OF,工银核心机遇A,混合型,混合型-偏股,-2.58,-1.48,17.04,19.71,12.49,0.76,455,2849.0,45.41970103487927,235.0,95.52238805970148,79.5,watch,False,True,False,False,True,False,4.9713531066635985,False
015158.OF,申万菱信价值精选C,混合型,混合型-偏股,1.13,1.5,15.74,18.47,13.95,0.74,455,809.0,84.51513990034496,296.0,94.35514734022196,76.6,preferred,False,True,False,False,True,False,9.388097936838262,False
013342.OF,工银核心机遇C,混合型,混合型-偏股,-2.54,-1.47,16.97,19.7,12.53,0.76,455,2845.0,45.496358758144886,238.0,95.46498277841562,79.4,preferred,False,True,False,False,True,False,5.585688700224657,False
014838.OF,兴银碳中和主题A,混合型,混合型-偏股,1.72,3.25,13.0,13.89,12.9,0.79,455,450.0,91.39517056343426,512.0,90.22196708763872,77.2,preferred,False,True,False,False,True,False,12.371486788283745,False
014839.OF,兴银碳中和主题C,混合型,混合型-偏股,1.71,3.2,12.91,13.89,12.92,0.79,455,456.0,91.28018397853585,518.0,90.10715652506698,77.1,preferred,False,True,False,False,True,False,7.247606958526423,False
014569.OF,华夏聚盛优选一年持有C,混合型,混合型-偏股,1.24,1.26,9.75,12.97,9.88,0.6,440,903.0,82.71368340360291,924.0,82.33830845771143,74.3,preferred,False,True,False,False,True,False,6.814081354621972,False
014568.OF,华夏聚盛优选一年持有A,混合型,混合型-偏股,1.27,1.3,9.83,12.98,9.87,0.6,440,888.0,83.00114986584899,908.0,82.6444699579028,74.4,watch,False,True,False,False,True,False,3.8209703790783345,False
015073.OF,华夏复兴C,混合型,混合型-偏股,-0.96,3.74,9.29,12.92,12.28,0.56,455,370.0,92.92832502874666,993.0,81.01798698813624,70.4,watch,False,True,False,False,True,False,4.412177519263387,False
014995.OF,中欧量化先锋A,混合型,混合型-偏股,-0.57,1.73,12.89,13.32,13.71,0.82,455,739.0,85.85665005749328,523.0,90.01148105625718,76.8,preferred,False,True,False,False,True,False,6.719046090145141,False
014996.OF,中欧量化先锋C,混合型,混合型-偏股,-0.61,1.66,12.76,13.31,13.73,0.81,455,759.0,85.4733614411652,543.0,89.62877918101799,76.5,watch,False,True,False,False,True,False,1.15051256,False
015077.OF,摩根成长先锋C,混合型,混合型-偏股,2.78,3.67,11.64,14.79,10.39,0.65,455,381.0,92.7175162897662,674.0,87.1220818982013,76.4,preferred,False,True,False,False,True,False,24.177326862014198,False
015123.OF,汇添富国企创新增长C,股票型,主动股票型,4.28,5.02,13.79,10.58,9.22,1.11,455,34.0,94.29065743944636,70.0,88.06228373702423,86.8,preferred,False,True,False,False,True,False,13.910478164932691,True
015115.OF,汇添富中国高端制造D,股票型,主动股票型,1.66,4.21,8.52,9.66,9.56,0.68,455,48.0,91.86851211072664,188.0,67.64705882352942,73.0,preferred,False,True,False,False,True,False,5.74552716975718,False
015124.OF,汇添富国企创新增长D,股票型,主动股票型,4.31,5.03,13.81,10.63,9.23,1.11,455,33.0,94.4636678200692,69.0,88.23529411764706,86.8,watch,False,True,False,False,True,False,4.356973922175332,True
015114.OF,汇添富中国高端制造C,股票型,主动股票型,1.63,4.21,8.47,9.68,9.57,0.67,455,49.0,91.6955017301038,191.0,67.12802768166091,72.7,preferred,False,True,False,False,True,False,8.9566044359066,False
013771.OF,中加龙头精选A,混合型,混合型-偏股,2.77,1.47,15.62,16.46,12.85,0.83,455,820.0,84.30433116136452,303.0,94.22120168388824,79.7,watch,False,True,False,False,True,False,2.344135162503278,False
013772.OF,中加龙头精选C,混合型,混合型-偏股,2.74,1.42,15.52,16.4,12.87,0.82,455,845.0,83.82522039095439,311.0,94.06812093379256,79.4,preferred,False,True,False,False,True,False,22.734476649905165,False
015041.OF,西部利得新富C,灵活配置型,混合型-平衡,2.08,6.32,11.03,11.91,14.26,0.76,455,23.0,95.34883720930232,81.0,83.08668076109936,73.3,watch,False,True,False,False,True,False,114.72998472273463,False
013608.OF,广发睿恒进取一年持有C,混合型,混合型-偏股,0.63,-1.06,11.0,14.71,12.81,0.61,455,2602.0,50.15331544653123,758.0,85.51473402219672,72.2,preferred,False,True,False,False,True,False,5.853096469501072,False
013607.OF,广发睿恒进取一年持有A,混合型,混合型-偏股,0.66,-1.01,11.1,14.71,12.8,0.62,455,2577.0,50.63242621694136,745.0,85.76349024110218,72.5,watch,False,True,False,False,True,False,1.8670484820544953,False
015057.OF,摩根核心优选C,混合型,混合型-偏股,2.81,3.74,11.59,15.06,10.68,0.64,455,369.0,92.94748945956304,679.0,87.0264064293915,75.8,normal,False,True,False,False,True,False,68.17683736384936,False
014718.OF,富国天旭均衡A,混合型,混合型-偏股,4.03,6.99,19.62,13.96,13.19,1.26,455,158.0,96.99118436182444,156.0,97.03406046689628,87.2,preferred,False,True,False,False,True,False,6.00221890698585,True
013590.OF,南方比较优势A,混合型,混合型-偏股,-0.73,-1.08,11.01,13.93,13.43,0.65,455,2617.0,49.865848984285165,757.0,85.53386911595867,72.4,preferred,False,True,False,False,True,False,12.556683090951331,False
013591.OF,南方比较优势C,混合型,混合型-偏股,-0.77,-1.15,10.88,13.93,13.45,0.64,455,2668.0,48.88846301264852,770.0,85.2851128970532,72.0,watch,False,True,False,False,True,False,1.9122071034525052,False
014871.OF,大摩科技领先C,灵活配置型,混合型-平衡,1.15,-0.2,25.28,20.09,18.99,1.16,455,200.0,57.92811839323468,10.0,98.09725158562368,81.2,preferred,False,True,False,False,True,False,15.223287023623223,True
014119.OF,金鹰时代先锋A,混合型,混合型-偏股,1.5,0.59,14.95,15.53,14.06,0.83,455,1185.0,77.30931391337677,354.0,93.24531190202832,77.9,watch,False,True,False,False,True,False,3.737489981519398,False
014348.OF,富国趋势优先C,混合型,混合型-偏股,4.19,6.67,18.88,13.76,12.9,1.23,455,168.0,96.7995400536604,168.0,96.80443934175278,87.0,preferred,False,True,False,False,True,False,7.4545891131077235,True
014120.OF,金鹰时代先锋C,混合型,混合型-偏股,1.44,0.49,14.76,15.53,14.1,0.82,455,1246.0,76.14028363357608,374.0,92.86261002678911,77.5,normal,False,True,False,False,True,False,93.62740973001388,False
014347.OF,富国趋势优先A,混合型,混合型-偏股,4.24,6.74,19.03,13.77,12.88,1.24,455,165.0,96.85703334610962,165.0,96.86184462303864,87.2,preferred,False,True,False,False,True,False,7.522104613859357,True
012816.OF,国泰致和A,混合型,混合型-偏股,6.62,10.44,23.4,14.47,12.23,1.48,455,65.0,98.7734764277501,91.0,98.27784156142366,92.4,watch,False,True,False,False,True,False,1.8246494456064635,True
012817.OF,国泰致和C,混合型,混合型-偏股,6.6,10.39,23.31,14.46,12.25,1.47,455,66.0,98.75431199693368,93.0,98.23957137389974,92.3,preferred,False,True,False,False,True,False,12.896966928519596,True
014136.OF,中欧金安量化C,混合型,混合型-偏股,0.06,-1.55,11.87,14.05,14.52,0.7,455,2880.0,44.82560367957071,643.0,87.71526980482204,72.9,preferred,False,True,False,False,True,False,15.997642612051363,False
014135.OF,中欧金安量化A,混合型,混合型-偏股,0.11,-1.46,12.03,14.06,14.48,0.71,455,2834.0,45.70716749712533,616.0,88.23191733639494,73.2,preferred,False,True,False,False,True,False,27.557216206519136,False
014224.OF,大成聚优成长A,混合型,混合型-偏股,4.79,5.67,25.84,20.0,15.21,1.19,455,222.0,95.76466078957456,57.0,98.92843474933028,86.3,normal,False,True,False,False,True,False,51.14050174352343,True
014225.OF,大成聚优成长C,混合型,混合型-偏股,4.77,5.62,25.23,19.95,15.22,1.16,455,224.0,95.72633192794174,66.0,98.75621890547264,85.8,watch,False,True,False,False,True,False,151.03735751211897,True
014875.OF,惠升惠远回报C,混合型,混合型-偏股,1.4,1.37,14.18,14.61,10.17,0.83,454,863.0,83.4802606362591,410.0,92.17374665135858,82.3,preferred,False,True,False,False,True,False,5.435857516172387,True
014833.OF,汇添富盈鑫灵活配置C,灵活配置型,混合型-平衡,3.64,5.81,11.64,17.05,10.27,0.57,455,27.0,94.5031712473573,73.0,84.77801268498943,74.6,preferred,False,True,False,False,True,False,14.710381996825628,False
013846.OF,上银鑫恒C,混合型,混合型-偏股,3.75,2.6,10.17,14.02,11.61,0.58,455,546.0,89.55538520505941,862.0,83.52468427095293,72.3,preferred,False,True,False,False,True,False,15.050749445575082,False
014834.OF,汇添富盈鑫灵活配置D,灵活配置型,混合型-平衡,3.65,5.84,11.67,17.04,10.26,0.57,455,26.0,94.71458773784354,71.0,85.20084566596195,74.7,preferred,False,True,False,False,True,False,5.472751681920932,False
014836.OF,汇添富创新活力C,混合型,混合型-偏股,-0.89,2.78,13.71,14.39,18.13,0.81,455,506.0,90.3219624377156,445.0,91.50401836969002,72.6,preferred,False,True,False,False,True,False,15.448316002642729,False
014837.OF,汇添富创新活力D,混合型,混合型-偏股,-0.85,2.86,13.85,14.4,18.11,0.82,455,492.0,90.59026446914528,429.0,91.81017986988137,72.9,preferred,False,True,False,False,True,False,5.87692258411191,False
012495.OF,民生加银双核动力A,混合型,混合型-偏股,6.8,-0.94,27.88,23.29,15.39,1.11,455,2542.0,51.30318129551552,33.0,99.3876769996173,84.4,preferred,False,True,False,False,True,False,18.510055849340485,True
013479.OF,金鹰先进制造C,股票型,主动股票型,3.48,-4.81,17.97,21.08,16.37,0.76,455,381.0,34.2560553633218,42.0,92.90657439446368,74.3,preferred,False,True,False,False,True,False,10.48337517724204,False
013432.OF,华泰柏瑞景气汇选三年持有C,混合型,混合型-偏股,0.71,2.45,11.57,10.83,7.85,0.88,455,578.0,88.94212341893446,683.0,86.94986605434367,83.0,preferred,False,True,False,False,True,False,11.321563644519964,True
013431.OF,华泰柏瑞景气汇选三年持有A,混合型,混合型-偏股,0.73,2.5,11.66,10.83,7.83,0.89,455,569.0,89.1146032962821,671.0,87.17948717948718,83.3,watch,False,True,False,False,True,False,3.420789045868246,True
014724.OF,东方量化多策略C,混合型,混合型-偏股,0.28,-1.3,12.97,13.78,12.97,0.8,455,2753.0,47.25948639325412,514.0,90.1836969001148,77.3,preferred,False,True,False,False,True,False,7.9963139872562055,False
014190.OF,南方专精特新C,混合型,混合型-偏股,2.69,1.13,15.68,17.69,15.27,0.77,455,957.0,81.67880413951706,299.0,94.29774205893608,75.7,watch,False,True,False,False,True,False,3.1288266387777344,False
014189.OF,南方专精特新A,混合型,混合型-偏股,2.73,1.2,15.81,17.69,15.25,0.78,455,928.0,82.2345726331928,291.0,94.45082280903176,76.0,watch,False,True,False,False,True,False,1.4370751506622392,False
014326.OF,国联安核心趋势一年持有C,混合型,混合型-偏股,-1.29,-4.39,13.17,17.3,13.49,0.65,455,3982.0,23.70640091989268,494.0,90.566398775354,73.8,preferred,True,True,False,False,True,False,28.079411105533737,False
014325.OF,国联安核心趋势一年持有A,混合型,混合型-偏股,-1.24,-4.3,13.35,17.31,13.45,0.66,455,3960.0,24.12801839785358,480.0,90.83429008802143,74.2,preferred,True,True,False,False,True,False,8.784126926191592,False
014208.OF,华安产业精选C,混合型,混合型-偏股,0.38,1.39,14.96,15.78,15.29,0.82,455,851.0,83.71023380605595,352.0,93.28358208955224,76.3,preferred,False,True,False,False,True,False,27.55754186664853,False
014207.OF,华安产业精选A,混合型,混合型-偏股,0.42,1.45,15.08,15.79,15.28,0.83,455,830.0,84.11268685320046,337.0,93.57060849598165,76.6,preferred,False,True,False,False,True,False,21.690914705734723,False
014453.OF,中银新动力C,股票型,主动股票型,3.59,2.81,19.37,16.82,16.54,1.03,455,91.0,84.42906574394465,33.0,94.4636678200692,80.4,normal,False,True,False,False,True,False,55.76697305520188,True
014567.OF,国泰海通善融稳健一年持有C,混合型,混合型-偏股,0.13,1.08,4.09,3.3,2.12,0.63,440,978.0,81.27635109237255,2195.0,58.017604286261005,72.6,preferred,False,True,False,False,True,False,13.85897793818598,False
014566.OF,国泰海通善融稳健一年持有A,混合型,混合型-偏股,0.16,1.13,4.18,3.31,2.12,0.66,440,954.0,81.73629743196626,2163.0,58.629927286643714,73.5,preferred,False,True,False,False,True,False,22.57572158995309,False
012877.OF,富荣福耀C,混合型,混合型-偏股,-0.12,3.46,15.76,14.54,12.54,0.95,455,415.0,92.06592564200842,294.0,94.39341752774588,82.5,watch,False,True,False,False,True,False,2.905404061241013,True
012876.OF,富荣福耀A,混合型,混合型-偏股,-0.09,3.51,15.85,14.55,12.52,0.95,455,410.0,92.16174779609044,290.0,94.46995790279372,82.6,preferred,False,True,False,False,True,False,17.166570965377787,True
014499.OF,南方转型增长C,灵活配置型,混合型-平衡,3.25,8.56,14.58,11.75,10.13,1.07,455,17.0,96.61733615221986,46.0,90.4862579281184,86.4,preferred,False,True,False,False,True,False,35.07105214467867,True
014641.OF,摩根行业轮动C,混合型,混合型-偏股,1.56,0.77,10.31,15.37,13.12,0.54,455,1109.0,78.76581065542354,836.0,84.02219670876387,70.0,preferred,False,True,False,False,True,False,6.006254375859236,False
014597.OF,华泰柏瑞富利C,灵活配置型,混合型-平衡,1.78,1.43,11.15,9.55,6.86,0.96,455,98.0,79.49260042283298,79.0,83.50951374207189,84.6,preferred,False,True,False,False,True,False,19.99732859865284,True
014550.OF,诺安益鑫C,灵活配置型,混合型-平衡,4.5,4.89,21.32,16.74,13.51,1.15,455,36.0,92.60042283298098,16.0,96.82875264270614,86.3,preferred,False,True,False,False,True,False,9.422672589437067,True
014498.OF,诺安鸿鑫C,混合型,混合型-偏股,3.73,1.44,17.79,20.12,14.02,0.78,455,835.0,84.01686469911843,213.0,95.9433601224646,78.3,preferred,False,True,False,False,True,False,26.824504355397444,False
014521.OF,诺安利鑫C,灵活配置型,混合型-平衡,2.99,3.61,16.15,12.67,7.41,1.12,455,54.0,88.79492600422833,37.0,92.38900634249472,90.1,watch,False,True,False,False,True,False,2.9317746844833708,True
012443.OF,招商瑞鸿6个月持有A,混合型,混合型-偏股,1.28,1.64,4.1,2.87,2.63,0.73,455,765.0,85.35837485626678,2188.0,58.15154994259473,72.6,preferred,False,True,False,False,True,False,6.785266378729033,False
012444.OF,招商瑞鸿6个月持有C,混合型,混合型-偏股,1.26,1.6,4.02,2.87,2.66,0.7,455,777.0,85.12840168646991,2214.0,57.65403750478377,71.6,watch,False,True,False,False,True,False,2.3037949453364956,False
013910.OF,兴业兴睿两年持有A,混合型,混合型-偏股,0.01,3.99,11.72,16.29,11.92,0.6,455,349.0,93.33077807589116,661.0,87.37083811710677,73.6,preferred,False,True,False,False,True,False,9.36857026270956,False
013911.OF,兴业兴睿两年持有C,混合型,混合型-偏股,-0.02,3.93,11.62,16.28,11.95,0.59,455,355.0,93.21579149099271,676.0,87.08381171067738,73.3,watch,False,True,False,False,True,False,1.369843797404515,False
013285.OF,上银价值增长3个月持有C,混合型,混合型-偏股,2.78,2.7,15.4,11.5,6.45,1.17,455,529.0,89.88118052893829,318.0,93.93417527745886,90.8,preferred,False,True,False,False,True,False,18.99649081061266,True
013284.OF,上银价值增长3个月持有A,混合型,混合型-偏股,2.8,2.74,15.47,11.5,6.45,1.17,455,518.0,90.09198926791876,315.0,93.99158055874472,90.8,preferred,False,True,False,False,True,False,24.561421977813975,True
014069.OF,工银悦享C,混合型,混合型-偏股,-0.01,-0.74,15.22,20.23,13.81,0.65,455,2401.0,54.0053660406286,326.0,93.78109452736318,74.6,preferred,False,True,False,False,True,False,9.232377756103816,False
014068.OF,工银悦享A,混合型,混合型-偏股,0.04,-0.67,15.37,20.23,13.81,0.66,455,2348.0,55.02108087389804,321.0,93.87676999617298,74.9,preferred,False,True,False,False,True,False,33.355375276429086,False
014364.OF,银华沪港深增长C,股票型,主动股票型,1.11,2.52,9.39,12.0,11.36,0.62,455,95.0,83.73702422145328,154.0,73.52941176470588,71.5,watch,False,True,False,False,True,False,3.8213812153134743,False
014538.OF,长城研究精选C,混合型,混合型-偏股,5.12,12.17,25.24,20.53,19.03,1.13,455,45.0,99.15676504407818,65.0,98.7753539992346,80.7,preferred,False,True,False,False,True,False,8.494686594745014,True
014188.OF,华夏量化优选C,股票型,主动股票型,-0.96,-3.17,9.84,12.62,10.41,0.62,455,324.0,44.11764705882353,144.0,75.25951557093425,73.1,normal,False,True,False,False,True,False,95.85616008623093,False
014187.OF,华夏量化优选A,股票型,主动股票型,-0.9,-3.08,9.99,12.62,10.38,0.63,455,317.0,45.32871972318338,138.0,76.29757785467129,73.6,preferred,False,True,False,False,True,False,15.84989387378345,False
014058.OF,富国金安均衡精选C,混合型,混合型-偏股,3.7,5.85,18.03,14.0,13.09,1.14,455,209.0,96.01379839018782,200.0,96.19211634137008,85.4,preferred,False,True,False,False,True,False,33.88465889943051,True
014057.OF,富国金安均衡精选A,混合型,混合型-偏股,3.74,5.93,18.17,14.0,13.08,1.15,455,204.0,96.10962054426984,195.0,96.28779181017988,85.6,watch,False,True,False,False,True,False,2.787038834717878,True
012287.OF,东海启航6个月持有A,混合型,混合型-偏股,1.25,1.08,8.35,7.58,6.13,0.84,454,979.0,81.25718666155615,1159.0,77.84156142365097,79.1,preferred,False,True,False,False,True,False,8.507787096337129,False
013377.OF,东海启航6个月持有C,混合型,混合型-偏股,1.24,1.07,8.31,7.58,6.16,0.83,454,984.0,81.16136450747413,1169.0,77.65021048603138,78.8,preferred,False,True,False,False,True,False,32.15934648200971,False
012250.OF,安信平衡增利A,混合型,混合型-偏股,-0.07,4.14,7.64,7.99,8.02,0.71,455,328.0,93.73323112303564,1269.0,75.73670110983544,74.3,preferred,False,True,False,False,True,False,31.212021814648192,False
012251.OF,安信平衡增利C,混合型,混合型-偏股,-0.1,4.09,7.54,7.99,8.04,0.69,455,337.0,93.560751245688,1288.0,75.37313432835822,73.8,preferred,False,True,False,False,True,False,41.50518965467681,False
014039.OF,交银启诚C,混合型,混合型-偏股,-2.72,0.31,8.42,10.43,8.53,0.62,455,1401.0,73.16979685703335,1142.0,78.16685801760428,74.1,normal,False,True,False,False,True,False,57.370406651777806,False
014038.OF,交银启诚A,混合型,混合型-偏股,-2.67,0.41,8.6,10.44,8.51,0.63,455,1320.0,74.72211575316213,1106.0,78.85572139303483,74.5,preferred,False,True,False,False,True,False,37.52370966835175,False
012965.OF,招商瑞泰1年持有A,混合型,混合型-偏股,-0.06,0.22,3.92,3.26,2.33,0.59,455,1484.0,71.57914909927175,2247.0,57.02257941063911,70.4,normal,False,True,False,False,True,False,58.79354906618067,False
013566.OF,华夏军工安全C,灵活配置型,混合型-平衡,4.66,0.25,28.23,22.77,16.69,1.15,455,160.0,66.38477801268499,7.0,98.73150105708244,83.4,normal,False,True,False,False,True,False,96.68631330643228,True
013896.OF,宝盈成长精选C,混合型,混合型-偏股,1.11,0.22,14.89,18.74,17.79,0.69,455,1481.0,71.63664239172095,361.0,93.1113662456946,71.1,preferred,False,True,False,False,True,False,14.215614035630953,False
013895.OF,宝盈成长精选A,混合型,混合型-偏股,1.14,0.27,14.99,18.75,17.76,0.69,455,1436.0,72.49904177845919,350.0,93.32185227707616,71.2,watch,False,True,False,False,True,False,2.2903792916661003,False
011980.OF,国富匠心精选A,混合型,混合型-偏股,3.54,4.89,11.58,15.2,14.01,0.63,455,271.0,94.82560367957072,680.0,87.00727133562954,71.8,watch,False,True,False,False,True,False,3.9383929492403857,False
011981.OF,国富匠心精选C,混合型,混合型-偏股,3.48,4.79,11.41,15.2,14.05,0.62,455,285.0,94.55730164814103,705.0,86.52889399158056,71.4,preferred,False,True,False,False,True,False,6.920037125824025,False
014381.OF,长城久源C,灵活配置型,混合型-平衡,2.02,0.72,14.39,19.17,13.6,0.65,455,128.0,73.15010570824525,48.0,90.06342494714588,74.1,watch,False,True,False,False,True,False,4.360541257157484,False
013884.OF,交银主题优选C,灵活配置型,混合型-平衡,0.35,-1.06,10.19,10.28,9.06,0.8,455,256.0,46.08879492600423,92.0,80.76109936575054,78.7,preferred,False,True,False,False,True,False,32.6988312933768,False
013812.OF,景顺长城景气进取A,混合型,混合型-偏股,4.41,7.12,18.74,15.36,14.37,1.09,455,153.0,97.08700651590648,173.0,96.70876387294298,83.6,preferred,False,True,False,False,True,False,38.15159223983925,True
013813.OF,景顺长城景气进取C,混合型,混合型-偏股,4.37,7.04,18.6,15.36,14.41,1.08,455,156.0,97.02951322345726,178.0,96.61308840413318,83.4,preferred,False,True,False,False,True,False,9.603860838907329,True
013525.OF,富国悦享回报12个月持有C,混合型,混合型-偏股,0.4,0.44,6.13,4.65,3.02,0.89,455,1288.0,75.33537753928708,1573.0,69.91963260619978,80.6,watch,False,True,False,False,True,False,4.297729440225759,True
013524.OF,富国悦享回报12个月持有A,混合型,混合型-偏股,0.41,0.48,6.19,4.65,3.0,0.9,455,1256.0,75.94863932541203,1563.0,70.11098354381937,80.8,preferred,False,True,False,False,True,False,45.81998071056022,True
014106.OF,融通成长30C,灵活配置型,混合型-平衡,5.36,8.63,28.44,18.14,15.3,1.46,454,16.0,96.82875264270614,6.0,98.94291754756873,89.8,preferred,False,True,False,False,True,False,8.957247766631847,True
014109.OF,融通内需驱动C,混合型,混合型-偏股,0.94,1.02,15.56,13.57,9.05,1.0,454,996.0,80.93139133767727,310.0,94.08725602755452,87.7,preferred,False,True,False,False,True,False,7.476297677829001,True
012177.OF,华泰保兴价值成长C,混合型,混合型-偏股,1.15,2.06,9.07,10.84,6.33,0.65,455,653.0,87.50479110770411,1026.0,80.38652889399158,77.2,preferred,False,True,False,False,True,False,5.482127427084715,False
012132.OF,华泰保兴价值成长A,混合型,混合型-偏股,1.16,2.09,9.11,10.84,6.33,0.66,455,646.0,87.63894212341894,1015.0,80.59701492537313,77.5,watch,False,True,False,False,True,False,3.693910946354919,False
013999.OF,中欧瑾添C,混合型,混合型-偏股,0.06,0.01,4.56,4.11,2.62,0.62,455,1678.0,67.86124952088923,2019.0,61.385380788365865,72.4,watch,False,True,False,False,True,False,3.7819211032211664,False
013998.OF,中欧瑾添A,混合型,混合型-偏股,0.07,0.02,4.58,4.11,2.6,0.63,455,1668.0,68.05289382905329,2015.0,61.4619211634137,72.7,normal,False,True,False,False,True,False,51.570071657432145,False
013512.OF,汇添富添福增长稳健养老目标一年持有A,混合型,混合型-偏股,-0.67,-0.23,4.85,3.67,2.71,0.78,440,1955.0,62.55270218474512,1937.0,62.95445847684653,75.8,preferred,False,True,False,False,True,False,8.442405357892284,False
013623.OF,湘财周期轮动一年持有,混合型,混合型-偏股,3.17,4.58,8.89,8.44,7.65,0.82,455,297.0,94.3273284783442,1053.0,79.86988136241868,78.4,watch,False,True,False,False,True,False,1.174395906911891,False
012214.OF,民生加银核心资产A,股票型,主动股票型,-0.1,3.28,8.58,10.53,11.1,0.62,455,72.0,87.71626297577855,185.0,68.16608996539793,70.7,watch,False,True,False,False,True,False,1.0403644154604894,False
013294.OF,东方红智选三年持有A,混合型,混合型-偏股,4.78,9.04,15.97,19.69,17.14,0.71,455,84.0,98.4093522422384,283.0,94.60390355912745,72.7,watch,False,True,False,False,True,False,1.7948603827387064,False
013295.OF,东方红智选三年持有C,混合型,混合型-偏股,4.76,9.0,15.88,19.69,17.15,0.7,455,86.0,98.3710233806056,286.0,94.54649827784156,72.4,preferred,False,True,False,False,True,False,30.19831189129692,False
013562.OF,国联匠心优选C,混合型,混合型-偏股,4.7,3.25,18.82,19.33,16.81,0.87,455,452.0,91.35684170180146,169.0,96.7853042479908,77.4,watch,False,True,False,False,True,False,4.266002567889353,False
013845.OF,中信建投睿选6个月持有C,混合型,混合型-偏股,4.35,10.71,19.77,14.39,11.98,1.23,444,60.0,98.86929858183213,147.0,97.20627631075392,88.6,watch,False,True,False,False,True,False,4.41581438013334,True
012147.OF,富国大盘核心资产,混合型,混合型-偏股,3.96,3.36,12.77,18.74,11.43,0.57,455,435.0,91.68263702568034,541.0,89.66704936854191,74.4,watch,False,True,False,False,True,False,1.5592219600000001,False
013561.OF,国联匠心优选A,混合型,混合型-偏股,4.76,3.35,19.12,19.32,16.77,0.89,455,437.0,91.64430816404752,163.0,96.90011481056256,78.0,preferred,False,True,False,False,True,False,34.55412726110754,False
013844.OF,中信建投睿选6个月持有A,混合型,混合型-偏股,4.32,10.6,19.7,14.39,11.98,1.23,444,63.0,98.8118052893829,152.0,97.11060084194412,88.6,preferred,False,True,False,False,True,False,25.62802659846075,True
013436.OF,大成景气精选六个月持有C,混合型,混合型-偏股,2.39,3.1,22.4,20.18,15.58,1.01,455,467.0,91.06937523955538,101.0,98.08649062380404,82.7,preferred,False,True,False,False,True,False,14.25101353369921,True
012455.OF,淳厚鑫悦商业模式优选C,混合型,混合型-偏股,4.53,2.72,25.13,21.76,13.51,1.06,455,526.0,89.93867382138751,70.0,98.6796785304248,86.2,normal,False,True,False,False,True,False,84.05108753641925,True
012454.OF,淳厚鑫悦商业模式优选A,混合型,混合型-偏股,4.56,2.79,25.27,21.76,13.51,1.07,455,501.0,90.41778459179764,64.0,98.79448909299656,86.4,preferred,False,True,False,False,True,False,16.006502579221547,True
012964.OF,招商稳健平衡C,混合型,混合型-偏股,-0.89,0.89,8.64,11.09,7.79,0.6,455,1054.0,79.8198543503258,1101.0,78.95139686184463,74.4,watch,False,True,False,False,True,False,3.39714710225551,False
012963.OF,招商稳健平衡A,混合型,混合型-偏股,-0.84,0.98,8.79,11.09,7.76,0.61,455,1010.0,80.6630893062476,1074.0,79.46804439341753,74.8,preferred,False,True,False,False,True,False,12.039419562447577,False
012301.OF,易方达核心智造,混合型,混合型-偏股,3.89,5.84,16.73,21.72,17.27,0.68,455,211.0,95.975469528555,249.0,95.25449674703404,71.4,normal,False,True,False,False,True,False,99.2621651607234,False
011862.OF,南方蓝筹成长A,混合型,混合型-偏股,3.08,1.22,11.98,16.1,13.06,0.62,455,920.0,82.38788807972404,622.0,88.1171067738232,72.9,watch,False,True,False,False,True,False,2.082471714238069,False
012174.OF,国泰兴泽优选一年持有期C,混合型,混合型-偏股,0.34,1.35,16.04,16.0,15.77,0.88,455,870.0,83.34610962054427,276.0,94.73784921546115,77.6,watch,False,True,False,False,True,False,2.3429204578965206,False
011863.OF,南方蓝筹成长C,混合型,混合型-偏股,3.04,1.15,11.85,16.1,13.1,0.61,455,945.0,81.90877730931392,644.0,87.69613471106008,72.6,watch,False,True,False,False,True,False,2.893423158073291,False
012173.OF,国泰兴泽优选一年持有期A,混合型,混合型-偏股,0.36,1.39,16.12,16.0,15.75,0.88,455,854.0,83.65274051360674,271.0,94.83352468427096,77.6,preferred,False,True,False,False,True,False,7.18898795,False
011427.OF,广发价值驱动A,混合型,混合型-偏股,-0.57,1.13,9.94,12.67,12.72,0.63,455,953.0,81.75546186278268,892.0,82.95063145809415,71.9,preferred,False,True,False,False,True,False,9.159394003247048,False
013595.OF,永赢稳健增利18个月持有E,混合型,混合型-偏股,0.35,0.59,3.73,2.08,1.27,0.83,455,1189.0,77.23265619011114,2319.0,55.64485265977803,76.0,preferred,False,True,False,False,True,False,14.678590433198059,False
011428.OF,广发价值驱动C,混合型,混合型-偏股,-0.59,1.09,9.86,12.67,12.74,0.62,455,969.0,81.4488309697202,904.0,82.72101033295063,71.6,preferred,False,True,False,False,True,False,9.746328235605008,False
